"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1035",8373.50141850047,1.341367137392,0.0645774897413627,20.7714351047752,7.84782336478625e-96,4.64045207656926e-95
"118",609.1131087526,-2.25068727132907,0.108453282186466,-20.7525971178947,1.16144959612591e-95,6.85415619646688e-95
"92",11544.345150873,-1.15023301422661,0.0554457342063405,-20.7452030474705,1.35451360700195e-95,7.97776518139732e-95
"867",2324.77117166723,-1.43508974559808,0.0691784982045992,-20.7447369174411,1.36770567753003e-95,8.03963730288774e-95
"2394",4792.09291106108,1.15116923864078,0.0555299899734172,20.7305861065679,1.83541132087001e-95,1.07677464157707e-94
"1470",4496.34238583326,1.55909708358906,0.0753814374020133,20.6827720102272,4.95124086532912e-95,2.89904357515944e-94
"585",55541.4147441654,8.92214962362629,0.432846735422851,20.6127224568534,2.1102268962542e-94,1.23316384249855e-93
"2040",8280.90977286085,1.26780911389045,0.0616222686500001,20.5738792430916,4.70479817822296e-94,2.74400704663608e-93
"143",969.229982793582,-1.82944931484818,0.0889606209561057,-20.5647093645047,5.68393929222748e-94,3.30862769695421e-93
"718",3420.55209075029,-1.21709781807202,0.0591890268072025,-20.5628962617766,5.90037892929573e-94,3.42794830222385e-93
"2248",430.984037239503,2.28155474905258,0.111220905897454,20.513722043913,1.62380119829008e-93,9.4155294288448e-93
"990",284.367197065105,3.00859284156517,0.146687572901305,20.5102094339609,1.74541228940334e-93,1.01011094195257e-92
"1012",2888.12904314886,1.40171586503991,0.0684593171763801,20.4751657313277,3.58526523881571e-93,2.07087135029664e-92
"238",9480.29107477381,-1.11892364990517,0.0546529362008971,-20.4732577549385,3.72843852304422e-93,2.1494196649226e-92
"1149",26574.5422497491,-1.08517214627136,0.0530144703671089,-20.4693574934706,4.03910283401521e-93,2.32403763064875e-92
"1613",5390.76356885049,1.22082813741567,0.0597008828022307,20.4490801494488,6.1218702450676e-93,3.51566905436512e-92
"784",46292.5470821536,-1.36053479377009,0.0666461180880787,-20.4143141836412,1.24770236495991e-92,7.15158137157099e-92
"1504",704.849696245005,-1.92690487613983,0.094422751998601,-20.407209442152,1.44291211676784e-92,8.25467123015177e-92
"2126",246.358589096603,3.36569924297373,0.165186512412369,20.3751456085691,2.77887914284014e-92,1.58671877774384e-91
"607",3412.16181174695,1.29458995155505,0.0636392614771954,20.3426300290891,5.39578557690094e-92,3.07508389449288e-91
"2310",416.675158128761,2.47772266461666,0.121869716585001,20.3309134873429,6.85150412498683e-92,3.89728143383281e-91
"1191",1116.27624707602,-1.70529892694784,0.0838850113047502,-20.3290063436074,7.12303376401537e-92,4.04404497569905e-91
"943",217.038940968836,3.92677374928444,0.193347659567016,20.3093937525703,1.06207166048644e-91,6.01840607608981e-91
"2610",10721.2748649944,-1.81444026856372,0.0893997304838822,-20.2958136310136,1.40017734339402e-91,7.9193395301227e-91
"245",1709.65230931961,1.38081241147399,0.0680425428053644,20.2933687446662,1.47158016143841e-91,8.30748649627119e-91
"1741",12569.6191734147,1.05238921422669,0.0518772662741295,20.2861347524687,1.70483356798982e-91,9.6061431928918e-91
"894",6356.4410121404,1.13361393019707,0.0559089504323202,20.2760724612306,2.09182234323089e-91,1.17645346822309e-90
"2739",711.02865231612,1.81191481205938,0.0896126285002593,20.2194137409343,6.60635207131148e-91,3.70848131282626e-90
"1014",694.462901844668,-1.85313126650589,0.0918853855051304,-20.1678564694319,1.87595156255775e-90,1.05109495789752e-89
"1514",2117.41478538819,1.30947280643338,0.0649595543812119,20.1582787768033,2.27664848315465e-90,1.27322098347639e-89
"1382",2231.98172258898,1.41701967724487,0.070354494452242,20.1411393582932,3.21846699922708e-90,1.79657710106109e-89
"1938",2794.12863756354,-1.26760134689649,0.0633767568170766,-20.001044713524,5.39308886132749e-89,3.00486440839699e-88
"535",3067.45007445026,1.56424249349363,0.078295617906121,19.9786723104888,8.4439745804218e-89,4.69597991535725e-88
"2639",599.579431531867,-1.97464116849996,0.0990098719044337,-19.9438816606684,1.69395848873234e-88,9.40319814153464e-88
"256",1430.292758381,-1.62395610904209,0.0814992799959103,-19.9260178632692,2.42074088750559e-88,1.34126976581791e-87
"2747",450.27165116702,2.59133164975289,0.130550095912969,19.8493278126766,1.11684985818678e-87,6.17673710849324e-87
"2180",2721.55307009551,-1.45417236170949,0.0732925954407585,-19.8406449241504,1.32744924728172e-87,7.32791171193155e-87
"626",768.764482784864,1.83610422579415,0.0926008779002418,19.8281513893655,1.70180204297851e-87,9.37714864197364e-87
"2221",4588.7439956807,-1.20331738717325,0.0607106457788189,-19.8205334787111,1.97998669258466e-87,1.08899268092156e-86
"1356",1338.25870920287,-1.51353654045276,0.0763724845496587,-19.8178250894618,2.08945683309915e-87,1.14709263204269e-86
"1586",950.567711389604,1.74274982940952,0.0879842713513163,19.8075156234552,2.5642856078807e-87,1.40519094116832e-86
"1847",408.066670401898,2.22866718417397,0.112754435596208,19.7656719435428,5.88100639788682e-87,3.21681373719879e-86
"1552",4851.84614690028,-1.16696900711956,0.0590645530942659,-19.7575186128488,6.91201514705689e-87,3.77385936496245e-86
"2812",5097.24561910765,1.18269785589684,0.0598772889444969,19.7520274672612,7.70611459217366e-87,4.19976226954164e-86
"1151",2087.07573208022,-1.48184926710886,0.0754192093144666,-19.648167629684,5.99378553647458e-86,3.26061933184217e-85
"128",2151.48630409342,-1.25090464186474,0.0638205350091573,-19.6003471560565,1.53572670159823e-85,8.33919109107426e-85
"1973",5876.90031002474,-1.12865372544133,0.0575919890949446,-19.5974083058784,1.62702148705383e-85,8.81892806026277e-85
"135",1732.28051596173,-1.50360916396445,0.0768043668576399,-19.5771311643184,2.42287479963717e-85,1.31089356248e-84
"2238",3513.32742639272,1.20106552337053,0.0614494784591697,19.545577171474,4.49874448141206e-85,2.42964683905865e-84
"568",8831.96762867586,-1.16791032700527,0.060152909422815,-19.4156914139601,5.68654564747453e-84,3.06561163553942e-83
"2030",1102.66856406435,-1.53758470946559,0.0792693110190976,-19.3969733014981,8.18507492183942e-84,4.40463024570927e-83
"2307",1732.74010109104,-1.34792077956887,0.0696994188524516,-19.3390533488136,2.52059868924478e-83,1.35397329950097e-82
"893",674.850754466873,1.75611165023708,0.0908289318614763,19.3342761413878,2.76521242115391e-83,1.48270888245385e-82
"106",1163.43205958774,1.49198190485787,0.0772709478763722,19.3084457465816,4.56092590946738e-83,2.44119683741081e-82
"643",5521.70661819679,-1.06966116950609,0.055403216525105,-19.306842392831,4.7047151985117e-83,2.51366212034768e-82
"1327",47623.6226422036,-1.07251691539935,0.0555555295252158,-19.305313522618,4.84603332342954e-83,2.58455110582909e-82
"2022",2037.80371472327,-1.47018647651365,0.0761834600484272,-19.2979745942112,5.58560130717981e-83,2.97368667456975e-82
"742",484.605577879403,2.21436260083087,0.114838205419253,19.2824556317878,7.5410124268253e-83,4.00758600018851e-82
"2303",1389.82553459218,1.41694219409275,0.0736016677738245,19.2514957466313,1.37145614467884e-82,7.27552621432462e-82
"157",4340.05467248573,-1.61774724519803,0.0842265822801794,-19.2070864257153,3.22886263831183e-82,1.70986849802283e-81
"1519",9509.75254208715,1.51984187536553,0.079244716350062,19.1790941449226,5.53360203946033e-82,2.92518326891613e-81
"2127",191.852737901695,4.62240133440293,0.24134742198837,19.1524785983654,9.22879130753806e-82,4.86993714147335e-81
"2482",1262.37647237573,1.36994211916466,0.0715413395405107,19.1489581822677,9.87424075660135e-82,5.20136062389987e-81
"2467",2169.21305505766,1.24937632074715,0.0653729380718245,19.1115216417913,2.02477930506761e-81,1.06469941665418e-80
"126",4678.59516257717,-1.36649665020426,0.0715059391190269,-19.11025387597,2.07457189917968e-81,1.08896826707818e-80
"1208",1139.31074121687,-1.52938351534092,0.0801828067266903,-19.0737089131084,4.17608565327207e-81,2.18823962777408e-80
"911",202.413026806696,3.62963181049591,0.190440611890244,19.0591270132432,5.51879535017524e-81,2.88675449086089e-80
"160",20844.9843072197,-1.02127481297485,0.0536574052910019,-19.0332500693266,9.04641012609746e-81,4.72371013914199e-80
"2469",3237.61288938183,1.16892550672097,0.0614428829596382,19.024587558641,1.06723786454977e-80,5.56302385145108e-80
"1718",863.549873066723,1.65730636701156,0.0871758498015594,19.0110721121059,1.38101002547191e-80,7.18605564558603e-80
"1531",1006.08688482728,-1.60271095871699,0.084448186789835,-18.9786307988546,2.56185504322823e-80,1.33074136967689e-79
"3096",208336.893112895,0.988225860342658,0.0521212267241236,18.9601420084242,3.64159565879748e-80,1.88832828615634e-79
"451",2660.25663404597,1.21628989368363,0.0642021367916372,18.944694903707,4.88413655883725e-80,2.52825892457458e-79
"1328",49174.4168699676,-1.02271796022949,0.0540201150645801,-18.9321692300517,6.19577053452638e-80,3.20168315013868e-79
"2468",1506.58247590756,1.48833353839463,0.0786158109747863,18.9317329420155,6.2473013681293e-80,3.22274580921429e-79
"493",6783.87518503048,1.26439620604044,0.0668392991908959,18.9169578578206,8.26917569873408e-80,4.25841199494189e-79
"215",1523.37779173581,-1.45600150197193,0.0770035955925679,-18.9082274764902,9.75820088549011e-80,5.0165871218877e-79
"1358",714.643328980153,-1.68378922141864,0.0892632275823079,-18.8631899946262,2.28978807793146e-79,1.17513652301388e-78
"2548",5112.77122008944,-1.09274667544945,0.0581140487605426,-18.8034855384467,7.07131161952291e-79,3.62283636397475e-78
"181",13692.6596891141,-1.145674633833,0.0611536517965273,-18.7343617294505,2.59737846235657e-78,1.32843698450784e-77
"1673",1512.35022359509,1.39026788907558,0.0742141777429119,18.7331845660496,2.65545986832752e-78,1.35582524335084e-77
"2132",180.309561272896,4.2693837054263,0.228773894852463,18.6620230781997,1.00840161072619e-77,5.13992780118017e-77
"1766",7467.76685544916,-1.15793768918415,0.0623124543290063,-18.5827649007421,4.43077891874078e-77,2.25457321851572e-76
"862",5116.12123425945,-1.16819818436791,0.0629396325734443,-18.5606133465228,6.69360850420677e-77,3.40021674780758e-76
"1363",1084.04447673518,-1.78932462095314,0.0964515204082281,-18.5515439609441,7.92427874571911e-77,4.01854949274434e-76
"1956",4063.67897094824,-1.24795252459508,0.0674723341484922,-18.4957663069519,2.23344692571541e-76,1.13070612550601e-75
"1260",2074.1580559347,1.23078094305425,0.066557961611073,18.491866536512,2.4009809685884e-76,1.21346875980008e-75
"2422",109593.958981918,-1.30538268507087,0.0706835019307231,-18.4679967660668,3.7369632646362e-76,1.88549647348929e-75
"882",5203.4505437267,-1.02276933156888,0.0554461132334295,-18.446186250477,5.59574704068387e-76,2.81859850938151e-75
"1047",12819.732147193,-1.06642438479637,0.0578808531616153,-18.4244759112084,8.35963664555366e-76,4.20370299890698e-75
"1343",4087.03223872317,-1.24679511118893,0.0677262822071571,-18.4093245717417,1.10593207140854e-75,5.55192744572876e-75
"1730",467.124797941141,-2.02252762066011,0.110050308260045,-18.3782094992496,1.9634313523248e-75,9.84017856977523e-75
"1245",1865.47682884545,-1.31293507480867,0.0714894688554057,-18.3654333404575,2.48458663287155e-75,1.24312428186483e-74
"1400",37547.7451779861,-0.944724626146079,0.0514631841996629,-18.3572905726317,2.88654270036715e-75,1.44182566936536e-74
"146",250.983158450049,2.71926983792096,0.148230486579612,18.3448756100553,3.62755933894686e-75,1.80894292368817e-74
"41",763.075796518506,2.24853592946135,0.122627671083673,18.3362850292337,4.24856784651684e-75,2.11509400944732e-74
"2655",1093.28349120439,1.60531854267199,0.0876141578902605,18.3225928471823,5.46462000422781e-75,2.71597060675242e-74
"136",2924.70891414291,-1.53623980613863,0.084008774071904,-18.2866590199704,1.05698055861686e-74,5.2445867850442e-74
"1959",1369.86521687512,1.38936968207077,0.0760261848762372,18.2748836382165,1.31169437392963e-74,6.49766484569114e-74
"1126",230.565420554302,5.98422115381867,0.327480483467386,18.2735199681438,1.34489222685201e-74,6.65110337643177e-74
"586",15601.7663278659,9.16791509041742,0.501815801348849,18.2694826782549,1.44817028236626e-74,7.15004205419115e-74
"2425",77523.984424383,-0.929538272149942,0.0509742208881471,-18.2354581581469,2.69982109908326e-74,1.330784963502e-73
"1672",941.555790793325,1.47863524671175,0.0812814253594902,18.1915516389146,6.02112099228323e-74,2.96302533041306e-73
"2020",4095.20411834621,1.09278488576304,0.06008989032063,18.1858359190226,6.68286846476515e-74,3.28327462176968e-73
"593",9522.70365594048,1.15932529719899,0.0637917303844429,18.1735985246407,8.35356836804928e-74,4.0973568126563e-73
"629",637.622927406695,1.70911349422579,0.0940457056461952,18.173222078375,8.41108686126778e-74,4.11881700309545e-73
"844",13996.8402481499,0.991213389031929,0.0545613863568241,18.166939207694,9.4314956014982e-74,4.6109534051769e-73
"2032",1800.10598207126,-1.26273646806078,0.0698198369890747,-18.0856404499823,4.13535293562387e-73,2.01843001360304e-72
"1851",1168.37534647916,-1.48804865650569,0.0823259961332853,-18.0750762383312,5.00860874660053e-73,2.44067709606332e-72
"2298",384.892829104141,2.12351930894057,0.117582888418371,18.0597647965994,6.61036442492253e-73,3.21596916412491e-72
"1896",2208.91679737287,1.23534093034357,0.0685583976302885,18.0188127646351,1.38687863887407e-72,6.73626767453117e-72
"1468",6128.49551684437,-1.31900322816799,0.073360948963542,-17.9796369431302,2.81328644669975e-72,1.36423874368325e-71
"213",2436.84813762122,-1.33259397333364,0.0742112739950965,-17.9567591498522,4.24903349748707e-72,2.05713725315232e-71
"1553",3480.21234584624,-1.16970448160969,0.0652923555243008,-17.9148764387026,9.02693664676787e-72,4.36326243087713e-71
"2416",13084.8475844076,-1.15465190470978,0.0644838629340765,-17.906059782588,1.05762693061819e-71,5.10390286517682e-71
"2123",303.265548803801,2.33550331287999,0.130446585517277,17.9039052928729,1.09935467025267e-71,5.29672974781964e-71
"312",232.883013716703,6.27957230645048,0.35084121247933,17.8986164768783,1.20887895553821e-71,5.8150576124925e-71
"212",1995.72996303844,-1.14642550093866,0.0643559698795427,-17.8138174762103,5.52123998030257e-71,2.65161316550005e-70
"955",693.121333141883,5.22153680542926,0.293347185774194,17.7998530705134,7.08545213545126e-71,3.39738345981894e-70
"1385",407.379939141015,-1.99184662876176,0.111925101844314,-17.7962458460157,7.55679125083946e-71,3.61758710760186e-70
"2102",203.159278606889,3.1673529385825,0.178736635758296,17.7207818931184,2.8985544577044e-70,1.38537938297948e-69
"382",214.421213514456,-3.10138312033624,0.175172118951088,-17.7047759592508,3.85210474136594e-70,1.83819735026585e-69
"1359",1764.87769448958,-1.53741245889037,0.08698587440098,-17.6742772257866,6.61831699345817e-70,3.15318542108708e-69
"2585",295.032916100938,2.37756243621002,0.134590570448284,17.665148667481,7.78075576968856e-70,3.70111625801402e-69
"2228",2439.99885538788,-1.20053520951758,0.0679944168106492,-17.6563792415609,9.08860700507774e-70,4.31636700939565e-69
"164",6007.46495166352,-1.07005488243306,0.0606934614110881,-17.6304804101612,1.43740498273551e-69,6.81571427629896e-69
"1911",669.101736580587,-1.69503359508547,0.0961958624795891,-17.620649697331,1.71029433224707e-69,8.09683645899245e-69
"2064",2882.88156970517,-1.14247150834927,0.0648609922484665,-17.6141540353367,1.91835593662085e-69,9.06748967198987e-69
"2738",491.099315045868,1.82712388102913,0.103822190308771,17.5985873115873,2.52545332950956e-69,1.19182277001461e-68
"530",1855.2567257785,1.16691565256042,0.0663236446416602,17.5942630846834,2.72578293009974e-69,1.28433740580448e-68
"1573",11294.7839630994,1.08054863385032,0.0615864455688579,17.5452345701976,6.46851849371029e-69,3.04305146748132e-68
"1860",1366.17672940695,-1.49337127623846,0.0851396321842148,-17.5402598992592,7.06037563959479e-69,3.31627063008911e-68
"2124",174.624038927548,3.43480080816907,0.19605666812067,17.5194286483284,1.01843024689466e-68,4.7760866750922e-68
"2098",199.782226566145,3.31911095836031,0.189519021523107,17.5133394615781,1.13345263102339e-68,5.30718352429106e-68
"1178",7694.30829835219,1.14416146063791,0.0654031792688509,17.4939731283497,1.5925704557478e-68,7.44526688062097e-68
"1815",468.855986892442,1.843401133243,0.105514809790526,17.4705440582475,2.40193327643668e-68,1.12115200672364e-67
"1373",7589.62034253227,-1.56030419854998,0.0894013862042383,-17.452796481091,3.27784468721228e-68,1.52761858319924e-67
"2515",797.21625582117,-1.48622304248045,0.0853879497752374,-17.4055361019039,7.49015215183396e-68,3.4853087462344e-67
"1745",1289.99960549315,-1.24288049610759,0.071437440245061,-17.3981667294346,8.51858771847964e-68,3.95770410771601e-67
"1614",2117.54190877186,1.24299034801797,0.0714462300999791,17.3975638221719,8.60870839076858e-68,3.99337294653947e-67
"2179",2468.79173580808,1.13942437796857,0.0655584993115376,17.3802693767281,1.16405426311499e-67,5.39140921863786e-67
"611",205.385022089638,2.93837950301168,0.169168124652019,17.3695813502453,1.40245428135351e-67,6.48553819135968e-67
"1345",13647.744838301,0.936632538678173,0.0539682520030102,17.3552506133778,1.80013196444681e-67,8.3117204284334e-67
"881",9581.16708378673,-0.926818528014327,0.0534463662720765,-17.3410952448333,2.30306393045316e-67,1.06175150692078e-66
"2681",442.759061206277,-1.88251117075433,0.108565905992085,-17.3398006819155,2.35552315238559e-67,1.08426542645195e-66
"2519",760.31314132718,-1.54208685020535,0.0889489109123549,-17.3367704493294,2.48301988113648e-67,1.14119746303539e-66
"102",782.506393774903,-1.88174538020776,0.108579139248096,-17.3306345329197,2.76263609984998e-67,1.26776184213974e-66
"2867",489.295621367953,2.13229525069641,0.123133213970683,17.31697875769,3.50271520642719e-67,1.60491943302146e-66
"1537",4246.54877774292,1.01319959806754,0.0586320779161347,17.2806360285709,6.58182051763167e-67,3.01113256708776e-66
"1705",200.476786794104,-3.00968235043362,0.174204174800805,-17.2767521437134,7.04024617409616e-67,3.21594145845736e-66
"2527",776.149970667372,-1.5190276187418,0.0879755173582475,-17.2664812251814,8.41174761150936e-67,3.83657756915183e-66
"2520",1466.81820589393,-1.22616879010132,0.0710185669059026,-17.2654679406014,8.56070801972346e-67,3.89857509817543e-66
"1968",333.455628405469,-2.20934417645332,0.128349645073285,-17.2134809970984,2.10395942402973e-66,9.5669401165607e-66
"507",863.082394218374,-1.5343953266285,0.0891653464490512,-17.2084266784658,2.29584822637133e-66,1.04236386848301e-65
"1471",5137.46635112364,1.10960587868219,0.0644920510322441,17.2053122969746,2.4226716590163e-66,1.09827781875406e-65
"608",946.380891112745,1.61736138906569,0.0940972743292138,17.18818531775,3.25563910052194e-66,1.47365691206681e-65
"162",5977.44073650811,1.03057483796906,0.0600147587196796,17.1720233481689,4.30160148936985e-66,1.94416792389646e-65
"2023",820.11095249154,-1.69807100143869,0.0989279952409165,-17.1647165931486,4.87858500686156e-66,2.20161784925035e-65
"3090",450.518540869546,1.85919353123166,0.10842157534413,17.1478188296987,6.52562102229987e-66,2.94046055703633e-65
"2593",543.929326964688,1.7537436835694,0.102275716005613,17.147214921215,6.59377906264526e-66,2.96670480532851e-65
"2199",2292.87194236233,-1.13266338098055,0.0660924437386296,-17.1375624339115,7.78464057921653e-66,3.49724393588827e-65
"1364",738.04904500112,-2.1576562697633,0.125931114767414,-17.133623201449,8.33015501706857e-66,3.73670521905085e-65
"1550",1141.4590720727,1.39090735371889,0.0812009110875118,17.1292087131865,8.98686850715895e-66,4.02525607386521e-65
"2525",912.583839676921,-1.51965046085501,0.0887287776746928,-17.1269175647446,9.34779289379354e-66,4.18065715070707e-65
"549",689.694447635601,1.53917297224833,0.0899058066870355,17.1198394071056,1.0556616535387e-65,4.714238309534e-65
"2868",653.894516918954,1.56787099596597,0.0916170071371986,17.1133182032245,1.18077010895825e-65,5.26507327273185e-65
"2807",193.443582956938,3.11049173873591,0.181873990163489,17.1024550346086,1.42282371776424e-65,6.33495321956934e-65
"915",195.694192357705,6.02580074750769,0.352594106348386,17.0899077409813,1.76452798501571e-65,7.84467716369541e-65
"325",2824.66886412878,3.37775949850126,0.19783807472783,17.0733540707375,2.34341547460245e-65,1.0402817655802e-64
"1472",2611.42283675577,1.10844782653767,0.064960896865509,17.0633085444084,2.78334771185981e-65,1.23374464501993e-64
"642",945.353287194055,-1.42644660892002,0.0839149814852343,-16.9987120734933,8.39439938145118e-65,3.71539096883165e-64
"240",9274.75145579172,0.983830615974314,0.0579344852383339,16.9817788477274,1.12038140549968e-64,4.95152313922459e-64
"1119",975.286851856085,-1.40875747936662,0.0829942278110259,-16.9741621378091,1.27561830639451e-64,5.62927724591795e-64
"1138",845.724527382614,-1.495757859238,0.0881202261771071,-16.974058330624,1.27787573304838e-64,5.63093401072277e-64
"941",159.359258022104,3.51873162717643,0.207399355710303,16.9659718330631,1.46653190459753e-64,6.45274038022915e-64
"1026",3475.86037145126,-1.28022513219839,0.0755597093907286,-16.9432246698857,2.15955429031912e-64,9.48808581003644e-64
"137",15835.6419974831,-0.957595110184402,0.0567035271921642,-16.8877520959001,5.53728551108714e-64,2.42926074034791e-63
"628",851.107023639959,1.39412894700679,0.0826685456564027,16.8640797529116,8.26797748100382e-64,3.62193098435775e-63
"234",1601.17278718372,1.36287102280203,0.0812139044210724,16.7812523300925,3.34702627626073e-63,1.4640793302006e-62
"1694",249.98283819736,-2.46289788022341,0.146830179744563,-16.7737850931468,3.79542330280705e-63,1.65779657255455e-62
"440",6254.03723931507,1.62125771622708,0.0966997367736375,16.7658958578373,4.33431819487108e-63,1.89041983076593e-62
"892",3597.01569514317,-1.11302513591349,0.0664924001684978,-16.7391330902928,6.79708823681018e-63,2.96024570662825e-62
"1197",2213.51980296533,-1.07539802538899,0.0642542673325517,-16.7366008520991,7.09243563640131e-63,3.08438480001638e-62
"183",3816.48828841297,1.09290509773838,0.0656281274777796,16.6529983368552,2.87813743081989e-62,1.24983848955197e-61
"1081",1108.98146560619,1.28746441543316,0.0773781653432298,16.6386009505692,3.66071381502091e-62,1.58737039631052e-61
"2304",1494.19118699719,1.38004248910431,0.0829743581299341,16.6321562493225,4.0765574247974e-62,1.76513166642457e-61
"917",183.824538167638,6.01249041238365,0.361777045884156,16.6193253021058,5.04977219556465e-62,2.18336971230194e-61
"870",991.154080083649,-1.32068584712569,0.0795744228687768,-16.5968636593643,7.34287926206539e-62,3.17025898298696e-61
"2047",14996.6986328518,1.00385699469276,0.0604872029002785,16.5961880622543,7.42597520975406e-62,3.20151553711587e-61
"1505",1086.0728229337,-1.4374691916277,0.0870397279727222,-16.5150928789459,2.85720783523132e-61,1.23003825079311e-60
"945",149.638639548477,3.73667993187965,0.226728211566437,16.4808777260818,5.0348558130342e-61,2.16440928054574e-60
"1204",4590.11533984873,1.02005166887996,0.0620025595943397,16.4517670811301,8.14565973879815e-61,3.49667344884994e-60
"1744",2254.62885101985,1.46135431389368,0.0889323960925724,16.4321931950705,1.12514894731017e-60,4.82298803775361e-60
"1665",931.474803182596,-1.48895035836343,0.0906637199265402,-16.4227803532641,1.31404948904798e-60,5.62465818488064e-60
"2562",6202.61080545281,-1.138047987775,0.069300282485725,-16.4219819451591,1.33145670197301e-60,5.69102636043319e-60
"1570",9170.210928538,-0.894797164392609,0.0546708464587919,-16.3669893984001,3.29095552109005e-60,1.40264087166687e-59
"2210",4504.13496219924,-1.00406796823667,0.0613469888259432,-16.3670293758911,3.28879493959727e-60,1.40264087166687e-59
"2967",499.927097020304,1.95124777471531,0.119346565041187,16.3494255074868,4.3910024606808e-60,1.86883063475917e-59
"627",485.196267827744,1.67014973480011,0.102219521673237,16.3388529652785,5.22261779559441e-60,2.21961256312762e-59
"408",317.443420588281,-2.24822716569693,0.138318842412426,-16.2539472315231,2.09434963699969e-59,8.88836044525259e-59
"112",468.567278633333,-1.80429829310046,0.111194953771492,-16.2264404264993,3.27933302782962e-59,1.38976833134082e-58
"357",420.216642913253,1.85246610689177,0.114175457205163,16.2247312359175,3.3719028495674e-59,1.42697783959062e-58
"543",991.429133166673,-1.62926798723204,0.100429248490201,-16.2230427064383,3.465909363481e-59,1.4646893807253e-58
"1693",415.949853402407,1.87871802984359,0.115870266467498,16.2139786773562,4.01699773700245e-59,1.6951843764614e-58
"1118",1938.78430187225,-1.13590837546796,0.0701135125675863,-16.2009908485614,4.96210570853842e-59,2.09107327886577e-58
"2890",427.610456833958,1.73095133700416,0.106923503142075,16.1886889798603,6.06061278360855e-59,2.55040132891094e-58
"211",2231.9056649818,-1.2068620068898,0.0747340361579711,-16.1487599082534,1.15867714565964e-58,4.86904778063714e-58
"2322",3030.18779559399,-0.986025805457436,0.0611430477513951,-16.1265400028238,1.66067233325936e-58,6.9687680520505e-58
"865",699.145356787986,-1.51884828372465,0.0941866448492442,-16.125941062618,1.67685171248639e-58,7.02680717613346e-58
"2526",416.816856504915,-1.83455362495238,0.114180307854143,-16.0671630636684,4.3347550797964e-58,1.81392827954557e-57
"174",144.704058858103,3.31396817671476,0.206809789850477,16.0242326009361,8.65527936411617e-58,3.61684299684855e-57
"439",770.015423966009,1.75280507996709,0.109390098207876,16.0234345583656,8.76710448130857e-58,3.65846256737451e-57
"1763",6533.62501528672,-0.868012240976595,0.0542915634553985,-15.9879765055888,1.54983894786696e-57,6.45838179946791e-57
"2869",922.417722142307,1.33719937252131,0.0836564746901149,15.9844097838767,1.64113934449317e-57,6.82933090225809e-57
"368",718.166452336583,1.75496389014881,0.109878865610021,15.9718056826094,2.00885153767387e-57,8.34789416766695e-57
"2288",795.661086114141,1.36599643624354,0.0855482238294956,15.9675604600054,2.15033109764045e-57,8.92342669090186e-57
"1388",829.440738245728,-1.36689158241552,0.0856188691646787,-15.9648404113637,2.24615467945369e-57,9.30816454421805e-57
"854",1991.61161211064,-1.18238186128112,0.0742110593438554,-15.9326907840323,3.75830047325813e-57,1.55530221521277e-56
"2016",1585.26991402445,1.12836065495236,0.0708342224484097,15.9295975299816,3.94890605648727e-57,1.6319236078743e-56
"2762",4410.93044227001,-1.11908913092713,0.0702926395795259,-15.9204311805796,4.57215195223281e-57,1.88687981256284e-56
"2763",2981.27410682213,-1.1249565887821,0.0706667919769483,-15.9191687822628,4.66533569978894e-57,1.92268380354938e-56
"600",2924.30151841437,1.04863851159394,0.0659068160829464,15.9109265766106,5.32199783504573e-57,2.19029126856352e-56
"647",8950.58392074133,-1.04841183775886,0.0659194038525064,-15.9044496231287,5.90196959064187e-57,2.42564464494512e-56
"367",1251.63823989472,1.42967614315744,0.0899503995462693,15.8940499471826,6.9676791521725e-57,2.85971138865571e-56
"51",616.936770644907,1.55692974380273,0.0979602611075356,15.893482991982,7.03099787302105e-57,2.88174597754507e-56
"246",5258.53072146461,0.991185467949286,0.0624841199078133,15.8629979811133,1.14304627435786e-56,4.6785149834182e-56
"863",4453.09242811918,-1.13073155687288,0.0712975241831416,-15.8593383126232,1.21163709804286e-56,4.95248387615334e-56
"930",126.835022504524,4.0302702210216,0.254249831908038,15.8516141024602,1.37015902810416e-56,5.59279101239789e-56
"2598",1355.32769348266,1.16369246921052,0.0734326057080622,15.8470812521195,1.47263497483179e-56,6.00289352138516e-56
"2311",13830.9790125049,-0.887890320799247,0.0560354453870878,-15.8451550561574,1.51845995196435e-56,6.18126826704398e-56
"1405",5707.36302744741,-1.08400892273638,0.0685067897073818,-15.8233793667254,2.14655275419326e-56,8.72620358769867e-56
"786",6052.42219951927,0.945951739605009,0.059818473812581,15.81370568846,2.50300853836209e-56,1.01614674990222e-55
"727",1898.04212037281,1.36486981008235,0.0863354472731306,15.8089157257094,2.70075018808707e-56,1.09493828763638e-55
"470",622.264478764077,-1.52805614184848,0.0969462174696346,-15.7618954275044,5.69005172655633e-56,2.30373948117139e-55
"1592",2028.3352010083,-1.21947528739659,0.077436745022575,-15.7480184251169,7.08673522158954e-56,2.86533943013458e-55
"1037",428.283999499682,-1.77258839359323,0.112674430862466,-15.7319489437395,9.13552798672049e-56,3.6887314084032e-55
"721",3533.7380393218,-0.998188738399531,0.0635307129176506,-15.7119083441327,1.25348459653041e-55,5.05448236228972e-55
